ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
34387,31321,Brinda Bail,72,4,1,3,1
34388,31322,Yagnesh Malhotra,58,1,3,3,2
34389,31323,Ethan Nadkarni,74,8,1,3,2
34390,31324,Wishi Lala,59,6,4,3,3
34391,31325,Rayaan Devan,25,9,1,5,1
34392,31326,Jyoti Kunda,51,5,7,3,3
34393,31326,Naksh Dhar,74,1,2,2,2
34394,31327,Aryan Lala,36,8,3,5,2
34395,31328,Aayush Chaudhuri,70,4,5,3,2
34396,31329,Nilima Ranganathan,43,7,3,2,2
34397,31330,Ladli Bhardwaj,33,2,7,4,3
34398,31331,Umang Madan,58,1,7,5,2
34399,31332,Yashawini Dora,60,1,4,5,2
34400,31333,Neel Soni,60,3,2,5,3
34401,31334,Jasmit Reddy,24,8,3,1,3
34402,31335,Sanya Minhas,26,1,6,2,2
34403,31336,Ryan Deep,44,6,3,3,1
34404,31337,Mitesh Wadhwa,47,5,2,2,2
34405,31338,Dhriti Kakar,35,2,4,1,2
34406,31339,Kala Swaminathan,44,7,4,3,3
34407,31340,Yamini Srinivas,20,5,1,2,2
34408,31341,Rayaan Suri,52,4,4,5,3
34409,31342,Ayaan Iyer,64,7,3,4,1
34410,31343,Radha Viswanathan,63,8,5,2,1
34411,31344,Ayushman Kaul,28,7,2,2,1
34412,31345,Maya Cheema,27,2,6,4,2
34413,31346,Shivansh Bhagat,65,6,1,3,2
34414,31346,Aradhana Majumdar,29,5,7,4,2
34415,31347,Ekantika Din,25,8,2,5,2
34416,31348,Advay Warrior,41,9,1,5,3
34417,31349,Yauvani Nazareth,20,2,4,1,1
34418,31350,Raghav Varkey,61,3,7,1,1
34419,31351,Darika Chada,24,2,7,3,2
34420,31352,Umang Sabharwal,64,2,1,5,1
34421,31353,Qushi Nair,37,7,1,2,3
34422,31354,Omisha Brahmbhatt,48,7,5,1,3
34423,31355,Leena Pandit,72,8,4,3,1
34424,31356,Chaaya Naidu,44,8,1,1,2
34425,31357,Onveer Kale,65,2,3,4,3
34426,31358,Amruta Singhal,68,6,6,1,3
34427,31359,Aachal Vig,64,7,3,1,1
34428,31360,Samarth Mahal,37,9,2,1,2
34429,31361,Azaan Parikh,73,8,3,1,2
34430,31361,Bhavani Vyas,48,2,5,1,1
34431,31362,Suhani Krishnan,21,7,7,3,2
34432,31363,Kashvi Iyer,32,2,7,5,1
34433,31364,Finn Natt,47,6,2,3,2
34434,31365,Chatresh Dash,73,9,2,2,3
34435,31366,Chavvi Dasgupta,42,1,4,4,1
34436,31367,Guneet Kata,54,1,4,2,1
34437,31368,Wyatt Thakur,19,3,7,2,2
34438,31369,Vedant Rama,53,2,5,3,1
34439,31370,Hemang Gala,73,7,2,4,2
34440,31371,Zilmil Bhatt,22,2,6,2,3
34441,31372,Advaith Brar,35,1,2,5,3
34442,31373,Logan Kibe,24,9,5,1,3
34443,31374,Yahvi Bal,69,8,3,3,2
34444,31375,Damini Kurian,23,5,5,1,1
34445,31376,Radha Pillai,19,7,6,2,3
34446,31376,Avi Dar,75,8,2,4,1
34447,31377,Tristan Dua,27,8,1,4,2
34448,31378,Garima Hayer,36,1,7,4,2
34449,31378,Omkaar Kalita,22,4,3,1,1
34450,31379,Pavani Ahuja,58,6,6,5,1
34451,31379,Dhriti Mangal,46,5,2,3,2
34452,31380,Nikita Saini,58,5,7,2,1
34453,31381,Pranit Kala,40,1,5,1,1
34454,31382,Pahal Pant,75,7,5,5,3
34455,31383,Rishi Korpal,50,6,3,1,3
34456,31384,Zilmil Patla,46,3,5,5,1
34457,31385,Dakshesh Morar,51,4,4,2,3
34458,31386,Upasna Murthy,32,9,4,5,1
34459,31387,Shivani Bahl,70,9,4,1,2
34460,31388,Harini Nayak,27,4,5,5,3
34461,31389,Om Choudhary,42,6,5,2,2
34462,31390,Elijah Krishnamurthy,69,8,6,4,2
34463,31391,Indali Doshi,53,1,6,2,1
34464,31392,Tamanna Nanda,30,8,4,2,1
34465,31393,Wyatt Baral,23,7,1,3,2
34466,31394,Ansh Shah,71,9,5,3,3
34467,31394,Frado Sen,68,4,5,2,2
34468,31395,Wazir Parmer,34,1,6,2,2
34469,31396,Liam Batra,66,3,7,2,1
34470,31397,Bhavya Pandya,55,3,7,2,3
34471,31398,Faqid Hora,42,9,1,4,3
34472,31399,Chandresh Ravi,64,4,6,3,1
34473,31400,Nimrat Chakraborty,42,4,3,5,2
34474,31401,Indira Badal,65,6,2,5,1
34475,31402,Simon Pal,29,1,2,1,3
34476,31403,Neelima Joshi,70,2,5,3,1
34477,31404,Chakradhar Pathak,49,6,2,1,1
34478,31404,Ekta Sarin,19,5,1,3,2
34479,31405,Siya Natarajan,35,1,6,5,3
34480,31406,Idika Shukla,51,9,2,5,2
34481,31407,Warhi Krishnan,67,4,4,4,2
34482,31408,Ekavir Loke,59,4,4,4,1
34483,31408,Bina Sampath,26,2,1,2,3
34484,31409,Ekiya Shroff,29,4,5,2,3
34485,31410,Amrita Pingle,73,5,1,2,2
34486,31411,Kashvi Ramachandran,56,5,7,4,2
34487,31412,Jagat Balan,21,2,2,5,2
34488,31413,Rudra Vig,35,8,1,1,1
34489,31414,Omkaar Mann,42,2,7,5,1
34490,31415,Pallavi Dua,67,6,4,4,2
34491,31416,Pavani Sem,49,8,6,3,3
34492,31417,Xalak Tandon,70,6,7,2,2
34493,31417,Vihaan Jain,28,4,6,4,3
34494,31418,Harinakshi Yohannan,70,2,4,2,3
34495,31419,Vamakshi Munshi,32,8,5,5,1
34496,31420,Veda Bala,30,3,2,1,3
34497,31421,Indali Shanker,62,1,6,1,2
34498,31422,Laban Mody,63,4,7,1,3
34499,31423,Tarak Lata,56,2,6,4,3
34500,31424,Anjali Char,53,3,5,4,1
34501,31425,Irya Wagle,64,9,6,1,3
34502,31426,Wishi Chana,24,1,5,4,3
34503,31426,Harini Nagi,48,7,5,2,2
34504,31427,Darpan Mammen,23,8,4,5,2
34505,31428,Varenya Issac,60,6,5,3,1
34506,31429,Darika Dora,41,4,7,3,1
34507,31430,Eiravati Kade,38,1,2,3,1
34508,31431,Ekani Parekh,55,1,1,4,3
34509,31431,Nachiket Deshpande,26,8,4,1,2
34510,31432,Chanakya Suri,24,9,4,3,1
34511,31433,Tripti Vig,35,5,6,1,1
34512,31434,Sai Ramakrishnan,28,6,2,3,1
34513,31435,Pranav Kapadia,49,1,1,5,1
34514,31436,Onkar D’Alia,65,5,2,3,3
34515,31437,Januja Bir,67,7,7,3,1
34516,31438,Unnati Gade,56,8,6,5,2
34517,31439,Bachittar Sachdeva,36,5,1,4,3
34518,31440,Raksha Krishnamurthy,53,8,1,3,3
34519,31441,Sanaya Saini,30,7,4,4,3
34520,31442,Yatan Goyal,26,2,6,5,2
34521,31443,Zarna Verma,60,1,7,3,2
34522,31444,Saanvi Munshi,35,1,3,3,3
34523,31445,Ucchal Sarkar,50,5,5,2,2
34524,31446,Bakhshi Mutti,56,6,7,1,3
34525,31447,Abhiram Sarkar,20,6,6,2,2
34526,31448,Bhavini Chandran,42,8,4,5,2
34527,31449,Upkaar Kulkarni,34,3,1,4,2
34528,31450,Chaman Ganesh,49,6,2,1,1
34529,31451,Neelima Chaudry,25,7,3,2,3
34530,31452,Balhaar Srivastava,64,8,6,3,2
34531,31452,Jagdish Jayaraman,60,6,4,2,2
34532,31453,Priya Kant,37,2,6,1,3
34533,31454,Tara Sekhon,22,7,6,2,2
34534,31455,Dakshesh Mann,21,4,1,5,1
34535,31456,Raagini Vaidya,54,6,5,4,2
34536,31457,Anusha Kaul,61,4,2,4,1
34537,31458,Bhavya Andra,68,2,4,3,1
34538,31459,Dakshesh Lad,66,8,7,3,3
34539,31460,Yamini Krishna,23,2,2,3,3
34540,31461,Saanvi Sachdev,51,2,2,1,3
34541,31462,Vaishnavi Dutta,57,3,4,5,3
34542,31462,Henry Sangha,60,2,2,5,1
34543,31463,Rehaan Goswami,31,1,7,3,3
34544,31464,Saumya Dhillon,56,9,4,5,3
34545,31465,Jagdish Trivedi,56,6,2,5,1
34546,31466,Owen Thaman,53,2,7,2,1
34547,31467,Rehaan Vora,44,9,7,4,3
34548,31467,Pratyush Gupta,45,4,4,3,1
34549,31468,William Kari,22,8,4,2,1
34550,31469,Yatan Dora,48,3,5,4,2
34551,31470,Hemal Sura,75,2,7,3,3
34552,31471,Xiti Raghavan,37,2,2,4,3
34553,31472,Adweta Mukhopadhyay,42,4,1,5,3
34554,31473,Aadi Kar,44,2,2,4,3
34555,31474,Aradhana Hora,57,4,3,2,1
34556,31475,Hemal Dada,34,7,6,3,3
34557,31476,Anvi Chaudry,67,6,6,5,1
34558,31477,Kalpit Bath,53,4,3,1,1
34559,31478,Simon Sandal,58,1,7,2,3
34560,31479,Anamika Hans,52,6,4,5,3
34561,31480,Vincent Naidu,27,5,1,3,2
34562,31481,Rajeshri Dara,66,9,1,4,1
34563,31481,Chanakya Tak,74,9,4,5,2
34564,31482,Jacob Khare,58,8,3,5,2
34565,31483,Hema Kala,47,3,6,3,3
34566,31483,Thomas Doctor,32,5,6,1,3
34567,31484,Logan Batta,74,6,7,1,2
34568,31485,Vasudha Pandey,35,8,5,5,1
34569,31486,Yagnesh Ramakrishnan,64,5,6,3,1
34570,31487,Tarak Dua,52,7,5,4,1
34571,31488,Rajata Sanghvi,61,3,5,3,3
34572,31489,Aadi Dasgupta,58,8,4,4,1
34573,31490,Darsh Sharma,44,8,2,5,2
34574,31491,Oliver Majumdar,59,1,7,1,2
34575,31492,Caleb Khurana,57,3,2,4,3
34576,31493,Matthew Lad,71,5,1,4,1
34577,31494,Urvashi Sen,43,4,4,3,3
34578,31494,Abhimanyu Sarma,65,8,7,3,1
34579,31495,Chakradev Tella,46,5,2,1,3
34580,31495,Yauvani Mallick,23,3,2,3,2
34581,31496,Vedhika Bhatnagar,19,9,6,2,3
34582,31497,Jackson Nadig,74,1,5,4,1
34583,31498,Watika Manne,37,7,7,4,3
34584,31499,Maya Kashyap,26,1,1,4,3
34585,31499,Reyansh Tella,24,7,5,2,2
34586,31500,Pallavi Chauhan,31,4,2,5,1
34587,31500,Hamsini Sheth,47,1,5,5,2
34588,31501,Vritti Chatterjee,32,3,3,5,3
34589,31502,Anusha Kala,35,2,7,4,2
34590,31503,Bimala Dass,35,1,5,4,1
34591,31504,Yuvraj Korpal,54,4,3,1,3
34592,31505,Kabir Kannan,43,6,6,3,3
34593,31506,Krishna Ravel,47,9,5,5,3
34594,31507,Tanveer Som,72,2,4,1,3
34595,31508,Sanaya Singh,72,2,1,2,2
34596,31508,Elijah Kalla,38,2,2,1,1
34597,31509,Ekaja Muni,38,8,2,2,2
34598,31510,Rushil Deshpande,30,1,7,2,1
34599,31511,Daksha Mitter,45,6,5,5,3
34600,31512,Meera Ben,74,5,1,2,2
34601,31513,Maanas Sridhar,27,8,2,5,3
34602,31514,William Oommen,60,3,6,2,2
34603,31515,Amruta Singh,36,6,7,4,2
34604,31516,Anthony Patla,43,9,2,4,3
34605,31517,Nilima Goyal,26,5,2,4,1
34606,31518,Ishita Kar,66,9,3,3,3
34607,31519,Yachana Narayan,49,4,5,3,3
34608,31520,Geetika Yohannan,19,5,2,4,3
34609,31521,Charles Shah,43,8,4,1,2
34610,31522,Amaira Muni,33,9,5,3,1
34611,31523,Urishilla Kari,64,4,2,1,1
34612,31524,Fitan Sami,23,8,4,4,3
34613,31525,Omya Venkataraman,74,7,4,5,3
34614,31526,Vasatika Hayer,57,2,2,1,1
34615,31526,Sanya Grewal,42,4,4,1,2
34616,31527,Finn Dube,66,8,6,2,2
34617,31528,Chasmum Chana,59,7,3,4,1
34618,31528,Zaid Tailor,56,1,1,4,3
34619,31529,Isaiah Palan,72,7,4,5,1
34620,31530,Upma Sama,71,3,1,4,2
34621,31531,Rushil Sandhu,45,7,5,2,2
34622,31532,Anay Rajagopal,65,6,3,2,3
34623,31533,Azaan Kaur,42,9,6,3,1
34624,31534,Frederick Nadkarni,48,9,6,4,1
34625,31535,Forum Bhargava,72,2,4,4,1
34626,31536,Lakshmi Nazareth,60,1,7,2,3
34627,31537,Ojas Warrior,33,5,7,3,1
34628,31538,Luke Guha,33,7,7,4,1
34629,31539,Jagrati Dasgupta,34,1,1,4,3
34630,31539,Henry Batra,22,9,5,4,1
34631,31540,Aryan Prashad,47,8,5,4,2
34632,31541,Ayush Sama,26,2,5,3,1
34633,31541,Jagrati Apte,54,7,5,4,2
34634,31542,Harsh Rama,39,6,3,2,2
34635,31543,Diya Ahuja,44,9,1,5,3
34636,31544,Keya Vig,53,9,3,1,1
34637,31545,Dayita Sachdeva,39,4,5,2,1
34638,31546,Teerth Chaudhary,55,5,2,1,3
34639,31547,Manan Suri,33,6,4,5,2
34640,31547,Atharv Keer,34,5,6,1,2
34641,31548,Maya Krishnan,70,1,2,3,3
34642,31549,Aarini Manne,42,5,2,5,2
34643,31549,Vrishti Verma,69,4,3,3,2
34644,31550,Harsh Sankaran,52,1,7,2,3
34645,31551,Bhavani Contractor,30,9,6,4,2
34646,31552,Edhitha Soman,20,6,1,1,3
34647,31553,William Muni,40,6,3,4,2
34648,31554,Chaman Dada,57,9,2,1,3
34649,31555,Samuel Rege,69,8,5,3,3
34650,31556,Mugdha Datta,20,4,7,2,1
34651,31557,Ekanta Wadhwa,75,2,4,4,3
34652,31558,Matthew Guha,27,2,4,3,1
34653,31559,Ekansh Dave,42,5,6,4,2
34654,31559,Indira Pant,51,2,7,4,1
34655,31560,Aachal Anand,42,2,3,2,1
34656,31561,Fitan Varkey,72,9,7,2,1
34657,31562,Balendra Radhakrishnan,40,3,5,2,1
34658,31562,Zayan Kala,29,9,2,1,2
34659,31563,Upasna Andra,39,3,4,1,3
34660,31564,Ojas Dube,33,7,2,3,2
34661,31565,Michael Bora,52,6,6,4,3
34662,31566,Yashodhara Dara,24,4,4,1,1
34663,31567,Advaith Hari,45,6,3,5,1
34664,31567,Abhimanyu Sarna,74,3,4,3,3
34665,31568,Harrison Natt,35,8,7,4,3
34666,31569,Pavani Bhatia,50,3,1,2,2
34667,31570,Nathan Lall,42,8,2,4,1
34668,31570,Zehaan Baral,55,8,7,2,1
34669,31571,Yashica Chand,25,8,1,1,2
34670,31572,Maya Suresh,35,6,6,4,3
34671,31573,Sathvik Bhakta,42,5,6,2,2
34672,31574,Tejas Deshpande,31,5,4,4,1
34673,31575,Damini Verma,46,5,2,2,3
34674,31576,Veda Mammen,21,9,4,2,2
34675,31577,Vivaan Sandhu,57,3,6,5,1
34676,31578,Wriddhish Shukla,38,2,3,1,2
34677,31579,Tamanna Sheth,28,4,6,2,2
34678,31580,Isaiah Narayanan,47,1,1,4,3
34679,31581,Sathvik Batta,63,1,3,3,3
34680,31582,Krishna Dugar,34,7,1,5,3
34681,31583,Vihaan Sane,38,8,1,1,1
34682,31584,Pallavi Tella,46,2,6,3,2
34683,31585,Chanchal Gill,70,1,5,5,3
34684,31586,Ekantika Bahri,36,2,7,1,2
34685,31587,Harrison Rao,68,4,3,4,2
34686,31588,Nimrat Das,48,5,2,2,2
34687,31589,Nilima Behl,70,6,3,5,1
34688,31590,Wriddhish Dalal,65,8,4,2,1
34689,31591,Nihal Kala,22,1,5,2,2
34690,31592,Chanakya Saini,30,1,2,1,3
34691,31593,Urmi Borah,44,8,2,1,1
34692,31594,Keya Choudhary,21,4,1,3,3
34693,31595,Krishna Walla,72,5,2,3,1
34694,31596,Brinda Prabhakar,36,8,3,1,2
34695,31597,Wriddhish Rai,42,9,2,3,1
34696,31598,Jagat Chadha,63,7,3,1,2
34697,31599,Pallavi Sankaran,66,4,4,3,3
34698,31599,Theodore Raghavan,36,6,3,1,3
34699,31600,Mitali Chana,25,4,4,2,2
34700,31600,Daksh Datta,58,5,1,1,3
34701,31601,Ucchal Balasubramanian,32,2,1,1,3
34702,31602,Hemangini Ratti,43,6,4,4,3
34703,31603,Darsh Choudhry,47,6,4,3,2
34704,31604,Dayamai Sinha,21,7,6,4,1
34705,31605,Divya Uppal,67,3,5,5,2
34706,31606,Ishanvi Sule,35,1,3,5,1
34707,31607,Bishakha Dayal,64,1,5,4,2
34708,31608,Jhalak Divan,28,6,6,1,3
34709,31609,Zashil Boase,61,9,6,2,3
34710,31610,Wakeeta Bhavsar,73,4,1,4,2
34711,31610,Siya Modi,20,9,1,1,2
34712,31611,Ayushman Kumer,44,8,7,3,2
34713,31612,Yatin Sani,31,1,1,5,1
34714,31613,Faraj Suresh,51,5,4,3,3
34715,31614,Pooja Dixit,65,4,3,5,1
34716,31615,Yochana Tella,32,5,4,1,3
34717,31616,Panini Bassi,59,3,6,3,3
34718,31617,Kashish Nagar,42,9,6,4,3
34719,31618,Liam Rajagopalan,62,9,6,1,1
34720,31619,Yashawini Mukhopadhyay,25,4,2,2,2
34721,31620,Vanya Kara,37,6,2,3,2
34722,31621,Indrajit Gole,62,7,1,5,2
34723,31622,Advay Gala,39,3,3,1,3
34724,31623,Zinal Dube,51,3,4,1,2
34725,31624,Niharika Dugar,69,4,4,1,3
34726,31625,Gauri Om,65,9,2,3,1
34727,31625,Kai Chadha,73,5,3,5,1
34728,31626,Sathvik Thakkar,51,9,5,3,1
34729,31627,Dev Mammen,31,6,2,4,2
34730,31628,Nicholas Khare,30,5,7,1,1
34731,31629,Jagrati Dua,42,8,2,5,2
34732,31630,Lohit Dubey,72,1,1,2,2
34733,31631,Leela Balan,31,2,1,2,1
34734,31632,Atharv Bansal,62,9,3,3,1
34735,31633,Caleb Madan,54,9,6,3,3
34736,31634,Ishaan Nagar,46,8,3,1,1
34737,31635,Bishakha Lal,59,6,6,2,3
34738,31635,Hardik Manne,39,7,4,4,3
34739,31636,Girik Bir,35,8,5,2,1
34740,31637,Samesh Dani,46,3,5,2,3
34741,31638,Ishani Mahal,21,9,1,5,3
34742,31639,Daniel Varghese,75,6,4,5,2
34743,31640,Charita Sanghvi,30,4,6,4,1
34744,31641,Indrajit Varma,44,3,3,4,1
34745,31642,Yahvi Sankar,70,3,5,2,1
34746,31643,Shaurya Barad,73,9,3,1,2
34747,31644,Sudiksha Oza,61,8,7,3,2
34748,31645,Qasim Deo,38,9,6,3,2
34749,31646,Wahab Rastogi,18,1,2,4,3
34750,31647,Dakshesh Hayer,69,8,6,1,3
34751,31647,Henry Modi,39,6,4,3,3
34752,31648,Manbir Barad,21,9,2,5,2
34753,31649,Reva Nath,56,3,6,5,1
34754,31650,Hemani Patel,58,2,1,4,3
34755,31651,Ayush Upadhyay,41,5,7,3,3
34756,31652,Azaan Handa,46,6,3,1,3
34757,31653,Bhavini Konda,23,8,3,1,3
34758,31654,Oviya Bhatt,29,5,1,3,1
34759,31655,Andrew Butala,41,6,5,5,3
34760,31656,Damini Bhakta,75,2,4,1,2
34761,31657,Falak Agrawal,41,8,3,4,1
34762,31657,Tara Ghose,75,4,3,1,2
34763,31658,Ayush Jha,20,8,1,1,1
34764,31659,Chakradhar Tata,35,6,4,3,3
34765,31660,Imaran Dass,24,7,3,1,3
34766,31661,Pallavi Chopra,32,1,4,5,1
34767,31662,Karan Dar,49,9,7,3,2
34768,31663,Raksha Date,20,8,5,2,3
34769,31664,Tejas Bhattacharyya,38,5,4,4,2
34770,31665,Chakradev Din,55,1,4,5,1
34771,31666,Frederick Yadav,44,7,3,5,3
34772,31666,Aarav Arora,49,2,7,3,2
34773,31667,Thomas Yohannan,34,1,1,2,1
34774,31668,Abhimanyu Zachariah,48,3,7,3,1
34775,31669,Rushil Saini,71,7,4,3,2
34776,31670,Ekavir Srinivas,25,3,5,2,2
34777,31671,Warhi Anne,46,1,4,5,2
34778,31672,Devansh Borde,43,7,2,3,2
34779,31673,Gaurangi Sinha,67,7,2,4,1
34780,31674,Jhalak Trivedi,67,1,5,2,2
34781,31675,Ryan Deep,29,3,2,5,1
34782,31676,Girish Pathak,71,5,1,5,1
34783,31677,Tristan Sami,22,4,7,5,3
34784,31678,Raghav Dhar,56,9,4,5,1
34785,31679,Lakshmi Dora,57,5,6,3,1
34786,31680,Laban Chokshi,22,2,5,5,2
34787,31681,Aayush Choudhury,72,9,5,3,1
34788,31682,Vidhi Boase,50,8,4,3,2
34789,31683,Triveni Desai,30,2,6,3,1
34790,31683,Brinda Mander,69,2,7,1,1
34791,31684,Ekanta Parmar,72,6,1,3,3
34792,31685,Jhalak Balakrishnan,55,5,1,3,3
34793,31686,Bachittar Chakrabarti,47,3,3,2,3
34794,31686,Isaiah Bhatia,73,8,3,2,3
34795,31687,Megha Chauhan,47,2,4,1,1
34796,31688,Tristan Edwin,51,8,6,5,3
34797,31689,Amara Thaker,58,4,1,3,2
34798,31690,Zashil Kunda,75,3,4,5,2
34799,31691,Abhiram Sami,56,9,6,3,2
34800,31692,Ucchal Lanka,26,4,3,1,1
34801,31692,Darika Badal,57,4,3,2,2
34802,31693,Saksham Boase,47,9,4,5,2
34803,31694,Chanakya Tiwari,18,7,4,5,2
34804,31695,Laban Dara,63,7,1,3,1
34805,31696,Sneha Loyal,22,4,7,3,1
34806,31697,Ronith Ghose,75,6,5,2,2
34807,31697,Dalbir Nagarajan,31,2,5,4,2
34808,31698,Radha Devi,40,8,2,3,3
34809,31699,Pooja Modi,33,5,5,1,1
34810,31700,Vanya Mane,52,1,6,1,1
34811,31700,Rehaan Kothari,45,5,1,4,3
34812,31701,Meera Keer,35,1,2,5,3
34813,31702,Yuvraj Sant,60,2,7,4,2
34814,31703,Dev Pal,69,9,7,5,2
34815,31704,Prisha Gill,51,5,2,3,2
34816,31705,Wishi Patil,28,7,1,5,3
34817,31706,Isaiah Chacko,59,4,1,5,1
34818,31707,Anya Kashyap,22,3,6,1,1
34819,31708,Jatin Choudhry,19,7,7,1,2
34820,31709,Chavvi Kala,49,1,7,4,2
34821,31710,Ishita Dugar,64,4,5,1,1
34822,31711,Andrew Sathe,20,4,4,3,2
34823,31712,Leela Koshy,58,2,6,4,2
34824,31713,Sara Venkatesh,60,4,6,1,1
34825,31714,Kamya Das,32,9,1,4,2
34826,31715,Zayan Gokhale,61,9,7,3,3
34827,31716,Xiti Chana,49,7,4,5,3
34828,31717,Meera Radhakrishnan,52,2,2,1,2
34829,31718,Ansh Morar,28,5,2,1,2
34830,31719,Hemangini Mitter,58,1,2,4,3
34831,31720,Ekalinga Wable,41,9,6,1,2
34832,31721,Onkar Sha,64,3,1,2,2
34833,31722,Radha Prabhu,74,9,2,3,1
34834,31723,Ridhi Suresh,65,7,6,5,1
34835,31724,Ranveer Anand,34,1,5,1,2
34836,31725,Meera Prabhakar,67,5,5,3,2
34837,31726,Ayushman Nadig,58,9,4,2,3
34838,31726,Wazir Varughese,19,7,4,1,2
34839,31727,Dayita Sandal,65,8,5,4,3
34840,31728,Arya Rege,30,6,1,1,3
34841,31729,Wyatt Mammen,35,9,3,1,2
34842,31729,David Som,22,5,5,3,1
34843,31730,Nilima Nayar,56,8,4,4,1
34844,31731,Ucchal Desai,57,5,3,3,1
34845,31732,Azad Ramaswamy,53,1,5,3,1
34846,31733,Dalaja Nanda,32,8,4,4,3
34847,31734,Karan Rajagopalan,32,5,7,4,1
34848,31735,Ansh Tella,47,8,2,1,2
34849,31735,Reyansh Kuruvilla,41,2,6,1,3
34850,31736,Gayathri Nadkarni,30,7,4,2,2
34851,31737,Jason Dave,52,4,3,5,2
34852,31738,Advika Jain,30,8,6,2,1
34853,31739,Upkaar Sawhney,46,5,2,4,3
34854,31739,Madhavi Aurora,23,3,5,4,1
34855,31740,Gautam Soni,65,6,6,3,3
34856,31741,Irya Gulati,33,8,5,2,1
34857,31742,Jackson Savant,49,4,1,3,2
34858,31743,Ganga Kamdar,72,4,4,4,2
34859,31744,Yatin Bail,33,6,7,3,1
34860,31745,Ekansh Doctor,52,5,1,4,2
34861,31746,Wriddhish Dasgupta,27,9,2,2,2
34862,31747,Nachiket Pradhan,45,1,5,3,1
34863,31747,Meera Viswanathan,28,8,6,4,2
34864,31748,Advika Deshmukh,69,8,7,3,2
34865,31749,Gaurika Dubey,35,4,1,3,2
34866,31750,Reyansh Batra,18,1,7,5,2
34867,31751,Chandran Chad,44,5,5,5,1
34868,31752,Aarav Kothari,73,2,3,2,1
34869,31752,Rajeshri Misra,64,8,2,5,2
34870,31753,Kashish Menon,44,2,5,5,1
34871,31754,Omya Nadig,19,8,2,3,2
34872,31755,Gaurangi Bhalla,73,9,1,4,3
34873,31756,Hamsini Dada,59,8,3,4,3
34874,31757,Urvi Sangha,67,2,2,1,1
34875,31758,Aishani Khare,24,8,5,4,1
34876,31759,Abhimanyu Karpe,26,2,7,2,3
34877,31760,Kevin Mangat,74,3,1,2,3
34878,31761,Varsha Dalal,74,8,2,2,2
34879,31761,Aahana Dani,66,7,5,1,1
34880,31762,Tejas Bath,29,1,5,1,3
34881,31762,Devansh Kaur,62,7,2,2,2
34882,31763,Nimrat Deol,38,2,3,4,1
34883,31764,Joshua Dara,58,7,6,2,3
34884,31765,Triveni Dubey,71,4,6,4,1
34885,31766,Gayathri Sridhar,48,2,5,4,3
34886,31767,Hemang Varma,71,3,5,5,2
34887,31768,Nidhi Khosla,25,2,7,1,1
34888,31769,Anthony Gulati,33,5,6,3,2
34889,31770,Laban Gandhi,63,2,3,2,2
34890,31771,Henry Babu,53,5,3,2,3
34891,31772,Raagini Bhat,65,2,3,1,3
34892,31773,Imaran Loyal,48,2,3,3,1
34893,31774,Udyati Nath,26,3,1,5,1
34894,31775,Gautam Sura,68,2,3,4,2
34895,31775,Yasti Pillai,29,8,2,2,3
34896,31776,Timothy Modi,33,5,1,5,1
34897,31777,Yashasvi Iyengar,40,5,7,3,3
34898,31778,Harsh Basu,26,4,5,2,2
34899,31779,Rachit Yadav,44,6,6,1,1
34900,31780,Advik Sandhu,50,9,4,2,1
34901,31781,Bhanumati Mody,44,1,1,1,2
34902,31781,Vihaan Bail,19,6,7,5,2
34903,31782,Qabil Ramakrishnan,39,4,6,2,3
34904,31783,Anthony Bobal,28,4,3,4,3
34905,31784,Faras Ravel,68,4,7,3,2
34906,31784,Mitesh Bumb,56,2,4,3,3
34907,31785,Upma Rau,61,5,1,2,2
34908,31786,Akshay Mutti,37,3,7,4,3
34909,31787,Radhika Chaudhry,28,6,6,5,3
34910,31788,Pratyush Oommen,30,4,4,3,1
34911,31789,Krishna Bakshi,34,8,4,4,1
34912,31790,Tanvi Venkataraman,41,1,4,5,3
34913,31791,Karan Dash,19,3,1,5,3
34914,31792,Ayushman Sangha,23,8,1,3,2
34915,31793,Yatan Ram,58,8,4,5,1
34916,31794,Tara Oommen,44,5,6,3,3
34917,31795,Netra Garg,52,2,1,1,2
34918,31796,Kavya Agate,62,7,7,3,3
34919,31797,Oviya Modi,60,7,6,1,1
34920,31798,Upadhriti Bora,70,4,5,3,1
34921,31799,Megha Sridhar,43,2,4,5,3
34922,31800,Maanas Walla,63,7,2,5,1
34923,31801,Tamanna Bobal,35,8,3,3,1
34924,31802,Harsh Agrawal,30,9,6,4,1
34925,31803,Tanay Narayanan,59,8,5,3,3
34926,31804,Yashica Parikh,69,6,2,3,3
34927,31805,Tamanna Chatterjee,72,6,6,1,3
34928,31806,Oscar Srivastava,58,7,7,2,2
34929,31807,Aishani Ahluwalia,35,8,5,3,3
34930,31808,Tanish Shetty,50,5,5,5,2
34931,31808,Widisha Varma,45,2,1,2,1
34932,31809,Dev Sangha,50,8,2,4,3
34933,31810,Rushil Varkey,32,7,5,4,2
34934,31811,Ekapad Korpal,65,6,2,1,1
34935,31812,Abhimanyu Sandal,48,5,4,4,1
34936,31812,William Suri,35,9,4,1,1
34937,31813,Tanmayi Devi,23,3,7,1,3
34938,31814,Dev Sahota,64,4,7,4,3
34939,31815,Keya Mutti,70,9,7,1,2
34940,31816,Daksh Dhaliwal,64,6,4,5,3
