EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
1630,13,131,3,6,KGID101630,Prisha,1982-06-22,1,2,0,1991-06-04
1631,4,111,1,3,KGID101631,Lajita,1994-02-21,1,3,0,2003-05-27
1632,13,170,3,5,KGID101632,Balvan,1986-10-04,2,8,0,2005-05-10
1633,1,119,8,1,KGID101633,Brijesh,1999-12-22,1,3,0,1998-05-10
1634,1,166,1,1,KGID101634,Meghana,2003-11-24,1,8,0,1991-05-03
1635,16,168,2,1,KGID101635,Lila,1986-08-04,1,7,0,2011-06-11
1636,13,243,2,5,KGID101636,Chandran,1974-07-08,2,2,0,2004-12-11
1637,7,86,7,3,KGID101637,Daksha,1996-02-14,1,7,0,1999-09-21
1638,16,129,4,5,KGID101638,Ojas,1983-02-15,2,6,0,2010-11-05
1639,12,239,4,3,KGID101639,Chatura,1993-01-08,2,4,0,2020-09-21
1640,7,196,2,6,KGID101640,Ubika,1998-03-15,1,4,0,2005-05-11
1641,7,3,3,3,KGID101641,Xiti,1971-09-06,1,6,0,2016-06-23
1642,1,311,1,6,KGID101642,Krishna,1982-01-14,2,8,0,2000-12-30
1643,9,141,3,5,KGID101643,Aryan,1974-02-10,1,8,1,2010-01-26
1644,15,252,1,6,KGID101644,Saksham,2000-02-24,1,1,0,1993-01-24
1645,5,91,5,2,KGID101645,Ekiya,1993-02-01,1,7,0,2020-11-04
1646,4,29,2,6,KGID101646,Nihal,1994-01-27,1,6,0,1994-03-15
1647,9,100,4,6,KGID101647,Ishaan,1993-08-16,1,6,0,2011-07-23
1648,11,87,6,5,KGID101648,Frederick,1986-11-16,2,1,0,2003-01-22
1649,13,214,5,6,KGID101649,Yasti,1990-02-21,1,2,0,1995-06-09
1650,5,137,1,4,KGID101650,Lajita,1969-02-12,1,5,0,1995-10-24
1651,14,89,3,1,KGID101651,Gautami,1988-06-01,2,5,0,2012-06-04
1652,4,175,2,6,KGID101652,Mason,1973-06-29,1,8,0,1994-12-01
1653,3,94,4,2,KGID101653,Charan,1983-01-07,2,1,0,2000-07-10
1654,1,112,3,4,KGID101654,Sanaya,1978-03-06,1,4,0,1996-02-22
1655,7,68,2,4,KGID101655,Karan,2003-01-12,2,3,0,1990-02-13
1656,11,212,1,2,KGID101656,Zehaan,1967-12-11,2,4,0,2006-12-02
1657,10,133,4,3,KGID101657,Wishi,1987-08-09,1,8,0,1990-03-13
1658,12,179,4,5,KGID101658,Wakeeta,1976-04-17,2,3,0,2010-01-08
1659,13,80,3,2,KGID101659,Vamakshi,1984-04-13,2,6,0,2005-01-09
1660,10,107,2,5,KGID101660,Abeer,1976-07-19,2,2,0,2008-08-10
1661,7,133,1,3,KGID101661,Sarthak,1969-04-21,1,2,0,1995-01-16
1662,6,244,1,5,KGID101662,Ikshita,1968-11-07,2,6,0,2019-01-11
1663,2,166,4,6,KGID101663,Chanchal,1979-09-29,2,1,0,1992-12-25
1664,16,172,2,1,KGID101664,Ikbal,1982-12-03,1,6,0,1996-01-23
1665,15,280,1,1,KGID101665,Bhavani,1990-02-07,2,8,0,2013-07-06
1666,14,205,2,2,KGID101666,Peter,2003-04-01,2,6,0,2015-06-24
1667,16,206,2,2,KGID101667,Jagvi,2001-12-16,1,7,0,1993-03-02
1668,9,296,2,1,KGID101668,Chandani,1979-06-09,1,3,0,2020-07-07
1669,7,291,4,2,KGID101669,Ekansh,1995-07-23,2,1,1,2018-09-03
1670,10,73,5,4,KGID101670,Dhruv,1978-04-30,2,3,0,1994-07-29
1671,5,103,5,3,KGID101671,Anvi,1979-09-04,2,2,0,2004-01-26
1672,7,224,1,2,KGID101672,Shaurya,1993-03-29,1,6,0,2010-10-23
1673,6,177,1,5,KGID101673,Ikbal,1988-08-20,2,4,0,2023-04-19
1674,13,238,4,1,KGID101674,Gagan,1985-05-22,2,3,0,2013-05-31
1675,5,205,4,3,KGID101675,Bhavna,1983-04-18,2,7,0,2018-10-28
1676,12,251,4,5,KGID101676,Aashi,1986-12-07,1,4,0,2023-10-31
1677,6,121,2,3,KGID101677,Irya,2001-10-18,1,7,0,2010-11-20
1678,8,71,2,1,KGID101678,Watika,1986-09-21,1,5,0,2011-06-26
1679,11,197,4,4,KGID101679,Waida,1997-05-22,1,5,0,2020-01-17
1680,16,18,1,4,KGID101680,Viraj,1993-09-17,1,3,0,2023-04-18
1681,4,239,5,3,KGID101681,Aarav,1971-11-13,1,7,0,2005-10-21
1682,1,83,2,5,KGID101682,Jacob,1994-10-12,2,8,0,1997-01-18
1683,13,217,4,3,KGID101683,Oeshi,1982-10-24,2,5,0,2001-05-08
1684,4,310,5,4,KGID101684,Simon,1967-11-29,2,8,0,1996-11-03
1685,12,58,4,4,KGID101685,Baghyawati,1976-11-27,2,2,0,1992-04-22
1686,11,303,1,5,KGID101686,Charita,1986-03-29,2,7,0,2001-01-05
1687,10,21,1,4,KGID101687,Abeer,1971-09-15,2,6,0,2001-05-01
1688,12,130,2,6,KGID101688,Meghana,1994-04-19,2,1,0,2010-12-11
1689,6,151,2,1,KGID101689,Ayush,1998-04-13,2,6,0,1996-08-06
1690,2,306,1,6,KGID101690,Hamsini,2001-08-14,1,7,0,2006-04-16
1691,3,274,1,6,KGID101691,Urvi,1996-12-28,1,8,0,2011-12-14
1692,9,177,8,6,KGID101692,Vasatika,1973-03-30,1,8,0,2005-08-29
1693,11,191,1,5,KGID101693,Gautami,1984-08-09,1,7,0,2017-09-06
1694,3,173,6,6,KGID101694,Daksh,1998-05-24,2,7,0,2000-03-06
1695,6,132,4,6,KGID101695,Diya,1988-01-14,1,7,0,1990-08-21
1696,7,293,1,3,KGID101696,Garima,1997-01-28,1,1,0,2020-03-11
1697,16,111,4,4,KGID101697,Irya,1969-12-10,2,3,0,1995-01-29
1698,2,310,2,2,KGID101698,Azaan,1980-01-16,2,5,0,2002-10-04
1699,7,10,4,6,KGID101699,Noah,1988-08-14,1,5,0,2003-03-31
1700,11,50,1,1,KGID101700,Jackson,1999-06-26,2,4,0,2015-07-21
1701,10,312,5,5,KGID101701,Divya,1993-10-04,2,6,0,1999-03-26
1702,16,286,1,3,KGID101702,Gabriel,1985-11-19,2,6,0,1998-01-30
1703,5,237,5,4,KGID101703,Siya,1998-03-09,1,3,0,2000-04-16
1704,9,207,1,5,KGID101704,Chasmum,1973-12-20,1,8,0,2002-09-22
1705,12,43,1,5,KGID101705,Baljiwan,1996-04-09,2,5,0,2021-01-20
1706,11,232,4,1,KGID101706,Sachi,1986-03-20,1,3,0,2017-03-02
1707,14,213,9,1,KGID101707,Xiti,1973-03-12,2,8,1,2001-07-25
1708,13,276,1,5,KGID101708,Veda,1994-08-05,1,2,0,2007-10-21
1709,7,57,3,2,KGID101709,Falak,1972-10-17,1,7,0,2019-08-22
1710,12,112,2,5,KGID101710,Zaitra,1992-07-13,2,6,0,1994-07-07
1711,4,325,4,3,KGID101711,Balhaar,1984-06-28,2,4,0,2014-04-07
1712,16,238,1,4,KGID101712,Jack,1967-08-24,1,3,0,2021-09-12
1713,1,273,5,4,KGID101713,Gagan,1979-10-29,1,2,0,2020-03-25
1714,14,215,2,6,KGID101714,Harshil,1986-10-03,1,4,0,2012-05-28
1715,3,307,3,4,KGID101715,Devika,1968-04-28,1,6,0,2015-10-15
1716,6,292,3,6,KGID101716,Shaurya,1979-05-14,1,6,0,1996-07-19
1717,13,283,3,2,KGID101717,Aradhana,1987-03-10,1,8,0,2016-04-10
1718,8,90,2,6,KGID101718,Jacob,1977-07-31,1,6,0,1995-05-10
1719,3,16,1,4,KGID101719,Ishwar,1968-01-22,2,4,0,2011-03-07
1720,15,124,4,4,KGID101720,Yoshita,1971-04-13,1,6,0,2008-06-12
1721,6,126,2,1,KGID101721,Eiravati,1977-07-10,1,1,0,2022-01-26
1722,14,267,9,4,KGID101722,Bhanumati,1988-09-25,1,7,0,1995-10-28
1723,4,311,3,5,KGID101723,Deepa,1990-03-09,1,8,0,2001-07-08
1724,2,150,5,6,KGID101724,Sachi,1969-05-15,1,6,0,1990-12-27
1725,15,220,4,1,KGID101725,Chandresh,1971-05-31,1,5,0,1991-10-31
1726,4,87,2,6,KGID101726,Pooja,1981-12-29,2,3,0,2013-12-16
1727,16,108,1,3,KGID101727,Sanaya,1990-04-19,1,8,0,2000-08-15
1728,16,126,4,3,KGID101728,Rudra,1993-11-14,2,8,0,2012-10-22
1729,15,133,3,5,KGID101729,Farhan,2003-07-10,1,3,0,2015-09-11
1730,10,14,1,3,KGID101730,Udyati,1988-07-02,2,5,0,1993-02-27
1731,6,291,3,4,KGID101731,Upadhriti,1971-02-03,2,5,0,2000-07-21
1732,5,76,3,4,KGID101732,Udyati,1984-11-26,2,4,0,2022-03-19
1733,7,299,2,5,KGID101733,Maanas,1999-05-10,1,5,0,2010-12-23
1734,13,245,3,2,KGID101734,Januja,1981-12-31,2,3,0,2013-10-14
1735,11,268,2,4,KGID101735,Ganga,1996-09-05,1,8,0,2020-01-01
1736,13,8,4,1,KGID101736,Sudiksha,1985-07-13,2,4,0,1992-03-22
1737,8,77,1,6,KGID101737,Isaiah,1980-06-30,1,4,0,2005-09-06
1738,15,292,6,1,KGID101738,Onkar,1977-12-08,1,4,0,2001-11-08
1739,2,205,3,3,KGID101739,Joshua,1986-04-15,1,5,0,2003-10-17
1740,3,29,2,5,KGID101740,Hredhaan,1979-07-21,1,4,0,2012-01-30
1741,6,334,5,2,KGID101741,Chasmum,1987-03-17,2,3,0,2003-08-18
1742,9,283,1,6,KGID101742,Odika,1976-04-27,1,2,0,1998-04-15
1743,5,268,2,2,KGID101743,Nathan,2003-07-13,1,4,0,2003-01-19
1744,16,238,1,1,KGID101744,Harini,1975-03-14,2,2,0,2013-08-06
1745,4,227,1,2,KGID101745,Raagini,1996-07-07,1,4,0,2004-10-20
1746,10,292,1,4,KGID101746,Hema,1987-08-23,1,8,0,1998-01-11
1747,7,302,5,5,KGID101747,Faras,1994-11-07,2,1,0,2014-03-16
1748,14,308,1,6,KGID101748,Vidhi,1971-09-22,1,6,0,2010-04-08
1749,10,331,1,5,KGID101749,Eshana,1988-01-13,1,6,0,2017-12-12
1750,10,321,2,2,KGID101750,Patrick,1978-11-22,2,1,0,2003-10-19
1751,16,254,1,1,KGID101751,Ikbal,1992-11-09,2,5,0,2010-04-12
1752,15,176,3,5,KGID101752,Ladli,1979-08-10,1,4,0,2011-12-06
1753,8,110,2,3,KGID101753,Darsh,1970-11-04,2,8,0,2017-10-11
1754,10,313,1,6,KGID101754,Aadi,1995-07-04,1,6,0,2012-06-20
1755,13,88,5,5,KGID101755,Sneha,1987-02-24,1,6,0,2003-04-05
1756,16,335,3,4,KGID101756,Sanya,1974-09-25,2,4,0,2013-03-04
1757,16,156,2,3,KGID101757,Edhitha,1978-08-01,2,6,0,2017-01-03
1758,11,231,2,5,KGID101758,Daksha,2001-06-24,2,7,0,2021-11-05
1759,13,29,7,3,KGID101759,Hemangini,2004-02-19,1,8,0,2009-10-24
1760,1,104,1,6,KGID101760,Yashvi,1982-06-13,2,5,0,1994-05-03
1761,1,165,2,4,KGID101761,Chaitaly,1969-10-20,2,4,0,2020-08-20
1762,15,141,1,2,KGID101762,Chatresh,1967-07-11,1,6,0,2009-01-15
1763,16,24,4,4,KGID101763,Jagrati,1971-07-21,2,4,0,1999-08-06
1764,13,31,1,6,KGID101764,Azaan,1976-03-13,2,5,0,2013-11-16
1765,15,146,1,2,KGID101765,Meera,1990-08-17,1,6,1,2014-03-14
1766,14,78,5,5,KGID101766,Nidra,1981-08-11,2,4,0,2008-07-14
1767,15,126,2,5,KGID101767,Oscar,1985-01-23,2,5,0,1996-05-26
1768,5,35,5,6,KGID101768,Leena,1998-09-12,2,6,0,2002-04-02
1769,15,110,1,4,KGID101769,Omisha,1973-03-14,1,8,0,2023-11-30
1770,7,133,1,6,KGID101770,Jeremiah,1972-06-17,1,3,0,1992-06-09
1771,14,219,2,4,KGID101771,Amol,1972-10-27,1,1,0,2020-02-01
1772,12,9,3,1,KGID101772,Rajeshri,2003-07-27,2,8,0,1994-08-14
1773,11,325,1,1,KGID101773,Laksh,1991-04-04,1,2,0,2004-02-21
1774,3,294,6,5,KGID101774,Tamanna,2000-07-22,1,2,0,2013-08-23
1775,14,142,2,6,KGID101775,Pavani,1990-07-22,1,6,0,2005-06-13
1776,11,233,3,6,KGID101776,Panini,1987-12-02,2,1,0,2005-04-20
1777,10,4,3,4,KGID101777,Isha,1975-11-05,1,1,0,2004-06-10
1778,14,78,1,2,KGID101778,Abhimanyu,1988-11-16,2,8,0,2018-10-16
1779,7,295,6,6,KGID101779,Warjas,1993-11-04,1,4,0,1999-02-26
1780,7,158,1,1,KGID101780,Jeevika,1968-09-24,1,3,0,1991-04-16
1781,3,168,5,2,KGID101781,Vasudha,1993-07-29,1,4,0,1993-11-06
1782,14,139,1,2,KGID101782,Vasatika,2003-01-29,2,1,0,1992-09-21
1783,15,64,5,4,KGID101783,Ati,1984-09-11,1,8,0,1992-08-29
1784,7,195,1,4,KGID101784,Gaurang,1976-07-26,2,4,0,2011-06-11
1785,13,303,5,1,KGID101785,Faras,1992-10-21,1,2,0,2008-05-01
1786,7,62,7,6,KGID101786,Devika,1990-03-06,2,6,0,2020-09-20
1787,7,47,4,3,KGID101787,Advay,1984-11-03,2,5,0,2007-06-07
1788,15,9,1,4,KGID101788,Upasna,1988-09-24,2,2,0,2001-04-09
1789,10,34,2,6,KGID101789,Ira,2003-01-14,2,4,1,2017-02-20
1790,3,334,3,4,KGID101790,Bimala,1973-09-09,2,1,0,2013-08-19
1791,9,332,5,1,KGID101791,Daksha,1994-05-24,1,4,0,2009-03-02
1792,1,66,3,2,KGID101792,Darsh,1990-10-11,2,1,0,2009-08-28
1793,7,151,2,4,KGID101793,Charan,1991-10-12,1,7,0,1999-12-02
1794,5,93,2,1,KGID101794,Avi,1978-02-08,1,1,0,1992-10-21
1795,10,207,3,3,KGID101795,Yashasvi,1970-05-03,2,1,0,2016-08-24
1796,11,15,5,1,KGID101796,Zayyan,1972-05-25,1,7,0,1999-07-22
1797,13,307,4,2,KGID101797,Aarini,1968-01-07,1,2,0,1993-10-17
1798,8,48,2,1,KGID101798,Owen,2001-03-03,1,8,0,2015-02-15
1799,14,275,2,5,KGID101799,Sanya,1981-03-05,1,5,0,1995-12-19
1800,9,66,2,5,KGID101800,Warinder,1985-06-08,2,2,0,2017-03-06
1801,7,65,1,2,KGID101801,Bachittar,1980-03-06,1,4,0,1992-11-14
1802,4,207,1,5,KGID101802,Maanav,1989-07-12,1,4,0,2017-12-09
1803,6,155,2,4,KGID101803,Warhi,1995-05-07,2,3,0,2004-01-15
1804,12,75,3,1,KGID101804,Leela,1976-04-18,2,1,0,2004-12-19
1805,6,8,1,1,KGID101805,Oliver,1975-04-18,1,3,0,2014-12-20
1806,1,293,2,3,KGID101806,Hemani,1969-07-03,1,7,0,1998-12-28
1807,7,233,3,5,KGID101807,Jack,1969-06-08,2,2,0,2005-10-11
1808,11,173,10,2,KGID101808,Vamakshi,1978-08-23,2,6,0,2015-05-15
1809,16,282,2,1,KGID101809,Vivaan,1981-07-19,2,5,0,2013-12-28
1810,12,219,3,5,KGID101810,Urvi,1977-03-18,1,2,0,2008-01-14
1811,15,57,1,6,KGID101811,Radhika,1967-12-07,2,3,0,2021-07-11
1812,10,232,2,1,KGID101812,Saumya,1981-08-17,1,7,0,2000-09-25
1813,7,73,5,2,KGID101813,Benjamin,1971-02-04,1,4,0,2008-01-24
1814,12,270,3,2,KGID101814,Irya,2002-11-15,1,6,0,2004-09-05
1815,6,192,1,6,KGID101815,Anjali,1979-11-21,1,4,0,1999-01-30
1816,5,277,7,5,KGID101816,Guneet,1976-12-09,2,4,0,2009-11-11
1817,13,152,2,5,KGID101817,Triya,1996-02-07,2,8,0,2015-06-21
1818,5,154,1,3,KGID101818,Robert,1986-09-25,2,4,0,2013-01-15
1819,3,31,4,2,KGID101819,Pranit,1979-01-31,1,8,0,1990-05-12
1820,8,201,4,6,KGID101820,Abhiram,1998-04-08,2,7,0,1990-05-29
1821,8,180,1,3,KGID101821,Guneet,1986-12-05,1,7,0,2013-04-22
1822,5,106,2,6,KGID101822,Indali,1975-08-12,2,6,0,1999-08-19
1823,4,267,2,1,KGID101823,Reyansh,1968-10-02,2,4,0,2011-01-22
1824,10,64,3,5,KGID101824,Dakshesh,2002-03-21,2,3,0,2012-04-28
1825,11,140,7,1,KGID101825,Teerth,2002-08-30,2,5,0,2011-09-11
1826,15,219,3,6,KGID101826,Jagdish,1970-09-09,2,5,0,2010-07-23
1827,4,46,10,5,KGID101827,Keya,1991-10-13,2,4,0,2020-08-05
1828,16,222,2,6,KGID101828,Qasim,2000-08-24,1,5,0,2013-08-26
1829,9,129,3,3,KGID101829,Zehaan,1978-05-24,2,5,1,2012-06-15
1830,3,7,1,4,KGID101830,Faqid,1991-02-17,1,8,0,2021-05-16
1831,14,137,1,6,KGID101831,Aradhana,1995-12-17,2,7,0,2013-07-15
1832,13,22,3,5,KGID101832,Ekiya,1977-01-05,1,2,0,2016-07-18
1833,8,185,3,6,KGID101833,Aradhana,1996-03-31,2,7,0,2003-01-06
1834,2,178,3,4,KGID101834,Gaurangi,2004-05-06,2,1,0,1998-10-12
1835,14,14,1,2,KGID101835,Alka,1974-01-28,1,6,0,1992-05-11
1836,14,15,4,3,KGID101836,Sai,1990-01-28,2,6,0,1996-01-25
1837,8,142,2,1,KGID101837,Vyanjana,1971-07-04,2,8,0,2008-05-19
1838,9,83,1,5,KGID101838,Raagini,1975-07-29,2,7,0,2011-11-15
1839,6,256,5,3,KGID101839,Riya,1993-12-18,2,4,0,1993-07-06
1840,10,52,6,1,KGID101840,Elijah,1970-02-05,2,6,0,2014-09-26
1841,6,196,1,6,KGID101841,Sanaya,1968-03-09,2,6,0,2006-12-03
1842,15,186,4,2,KGID101842,Aadi,2002-01-05,2,1,0,2012-08-06
1843,10,260,4,5,KGID101843,Amaira,1973-02-06,2,3,0,2001-03-19
1844,3,102,1,6,KGID101844,Mahika,1988-10-03,2,5,0,2007-07-11
1845,11,273,2,2,KGID101845,Vritti,1985-03-09,2,2,0,2003-09-25
1846,10,315,3,1,KGID101846,Ekaraj,1987-06-24,2,4,0,1990-02-11
1847,2,126,3,6,KGID101847,Vasatika,1971-12-24,2,1,0,2008-03-14
1848,8,126,5,4,KGID101848,Jagrati,1979-10-31,1,3,0,2000-04-18
1849,8,11,5,4,KGID101849,Christopher,1990-11-21,2,7,0,2022-08-07
1850,7,212,1,5,KGID101850,Gautam,1981-01-04,2,7,0,2019-01-05
1851,12,135,2,3,KGID101851,Harini,1970-06-21,1,6,0,2005-08-17
1852,3,69,2,6,KGID101852,Bimala,1991-06-18,1,3,0,1996-01-03
1853,16,275,2,5,KGID101853,Balveer,2003-04-17,1,6,0,2012-06-18
1854,8,239,1,1,KGID101854,Chandani,1993-03-29,2,8,0,2020-06-24
1855,14,34,7,2,KGID101855,Jagrati,1985-06-30,1,8,0,2020-02-05
1856,2,178,2,6,KGID101856,Raksha,1994-09-13,1,2,0,1994-10-04
1857,3,142,3,6,KGID101857,Reyansh,1968-06-06,1,8,0,2023-11-17
1858,5,203,1,4,KGID101858,William,1985-08-05,2,5,0,1992-02-22
1859,14,74,4,6,KGID101859,Darika,1985-12-25,2,1,1,2022-10-22
1860,2,184,3,1,KGID101860,Shivani,2003-04-05,1,7,0,1990-07-23
1861,7,128,8,2,KGID101861,Harinakshi,1969-07-26,1,1,0,2016-10-13
1862,16,62,2,1,KGID101862,Brijesh,1982-07-01,2,7,0,1997-03-13
1863,13,243,1,3,KGID101863,Tara,2002-04-12,1,2,0,2019-08-03
1864,6,221,5,4,KGID101864,Manthan,1994-11-30,1,3,0,1997-12-03
1865,7,117,2,6,KGID101865,Ekbal,1968-11-09,1,6,0,1994-10-25
1866,4,269,1,5,KGID101866,Anirudh,1984-12-05,1,1,0,2021-03-18
1867,4,87,1,5,KGID101867,Chakradev,1976-06-21,1,1,0,2012-01-22
1868,10,15,5,5,KGID101868,Akshay,1973-11-12,2,2,0,1991-09-13
1869,7,326,3,2,KGID101869,Damyanti,1997-11-11,1,6,0,1993-04-23
1870,5,308,2,2,KGID101870,Onkar,1998-05-27,2,3,0,1992-03-05
1871,15,16,3,5,KGID101871,Hitesh,1971-09-20,1,5,0,2010-03-25
1872,4,179,4,5,KGID101872,Thomas,1969-10-29,1,2,0,1996-11-21
1873,5,314,6,4,KGID101873,Geetika,1997-07-09,2,8,0,2023-05-24
1874,3,174,1,2,KGID101874,Neelima,1979-06-29,1,8,0,2023-03-07
1875,13,22,2,4,KGID101875,Laksh,1979-05-24,1,2,0,2022-10-19
1876,11,270,3,6,KGID101876,Tanay,1995-10-09,2,4,0,2010-03-01
1877,5,230,4,3,KGID101877,Gautami,1969-10-31,2,7,0,1999-04-25
1878,3,252,1,1,KGID101878,Ojasvi,1973-09-17,2,8,0,2002-07-30
1879,10,255,9,3,KGID101879,Nitesh,1983-09-22,1,1,0,2021-06-22
1880,3,158,5,6,KGID101880,Banjeet,1972-06-05,1,6,0,2016-11-23
1881,1,25,7,4,KGID101881,Krisha,1996-04-08,1,6,0,1990-07-14
1882,2,223,4,5,KGID101882,Vidhi,1970-06-24,1,6,0,1990-03-31
1883,2,110,1,2,KGID101883,Gaurav,1993-08-23,1,6,0,2010-03-09
1884,7,254,1,6,KGID101884,Bhanumati,1982-11-23,1,1,0,2017-06-14
1885,7,60,6,1,KGID101885,Vamakshi,1993-02-10,1,6,1,1997-01-04
1886,13,117,2,4,KGID101886,Anika,1986-11-06,1,3,0,2004-01-04
1887,8,319,4,4,KGID101887,Owen,1990-01-31,2,4,0,1991-04-13
1888,9,210,4,4,KGID101888,Pranit,1994-01-11,2,7,0,2010-10-23
1889,7,250,1,1,KGID101889,Gaurang,1990-09-13,2,1,0,2016-08-10
1890,15,66,4,2,KGID101890,Ijaya,1982-12-27,1,2,0,2008-12-17
1891,16,35,1,3,KGID101891,Rehaan,1971-11-04,1,5,0,2008-01-11
1892,13,146,3,3,KGID101892,Girish,1990-05-24,2,2,0,2019-05-02
1893,13,104,7,5,KGID101893,Yashica,1975-08-10,2,4,0,2016-03-10
1894,2,241,2,1,KGID101894,Sathvik,1977-09-20,1,1,0,1996-08-02
1895,6,43,4,1,KGID101895,Manthan,1992-11-06,1,7,0,2022-12-06
1896,15,74,2,1,KGID101896,Urvi,1985-11-25,1,4,0,1995-06-07
1897,2,292,1,2,KGID101897,Caleb,1969-06-29,2,5,0,2002-05-20
1898,12,237,1,6,KGID101898,Shaurya,1983-07-30,1,7,0,2001-05-14
1899,10,259,1,2,KGID101899,Sudiksha,1969-02-04,1,6,0,2015-03-05
1900,15,13,5,1,KGID101900,Patrick,1973-05-04,1,5,0,1990-12-27
1901,5,281,7,1,KGID101901,Yutika,1971-10-15,1,2,0,2020-06-07
1902,1,317,4,6,KGID101902,Sai,1989-06-04,2,6,0,2001-01-30
1903,4,120,1,1,KGID101903,Rushil,1995-02-19,1,7,0,2020-07-17
1904,4,115,4,1,KGID101904,Victor,1996-04-25,1,1,0,2001-02-01
1905,16,293,3,3,KGID101905,Guneet,1976-04-07,2,8,0,2004-01-11
1906,8,252,3,3,KGID101906,Ryan,1981-05-22,2,8,0,1997-07-03
1907,5,233,3,3,KGID101907,Urishilla,1989-02-21,1,3,0,1991-11-06
1908,6,199,10,2,KGID101908,Rajata,1972-11-08,2,1,0,2021-07-19
1909,10,74,1,4,KGID101909,Suhani,1974-01-30,1,7,0,2002-09-12
1910,12,107,7,4,KGID101910,Tanvi,1994-02-16,2,8,0,2011-06-28
1911,15,199,2,3,KGID101911,Anamika,1974-12-22,2,7,0,1994-04-29
1912,7,126,1,2,KGID101912,Darpan,1977-11-16,1,6,0,1993-10-11
1913,14,192,3,2,KGID101913,Udyati,1984-06-17,2,3,0,1995-10-27
1914,15,154,6,5,KGID101914,Hemal,1975-08-18,2,1,0,2000-01-14
1915,11,283,5,6,KGID101915,Naksh,1996-09-15,2,7,0,2011-09-10
1916,15,13,4,4,KGID101916,Onkar,1988-11-19,1,5,1,2008-10-17
1917,5,329,2,2,KGID101917,Victor,1970-09-10,1,7,0,2019-02-19
1918,8,67,4,4,KGID101918,Vrinda,1999-05-25,2,1,0,1997-05-11
1919,3,44,1,1,KGID101919,Urvashi,1998-06-18,2,2,0,1999-06-29
1920,12,104,4,2,KGID101920,Priya,1994-09-25,2,2,0,1998-05-21
1921,11,299,6,4,KGID101921,Falak,1983-07-24,2,6,0,1997-07-24
1922,10,156,1,5,KGID101922,Manthan,2001-04-21,1,3,0,2020-07-16
1923,4,273,6,4,KGID101923,Omisha,2003-10-06,1,8,0,1991-05-13
1924,9,128,8,6,KGID101924,Upma,1994-08-19,1,8,0,2007-02-22
1925,2,70,5,4,KGID101925,Pavani,1987-02-23,2,8,0,2006-04-18
1926,1,301,4,3,KGID101926,Guneet,1984-03-26,2,3,0,1998-03-06
1927,1,252,7,5,KGID101927,Advik,1993-02-21,2,6,1,2003-10-29
1928,12,36,1,5,KGID101928,Tejas,1972-05-27,2,7,0,2000-01-22
1929,4,101,7,3,KGID101929,Gautam,1968-01-31,2,2,0,2012-09-30
1930,16,9,3,5,KGID101930,Neel,1993-07-08,2,3,0,2019-03-03
1931,9,99,3,5,KGID101931,Arjun,2003-08-16,1,8,0,2005-10-07
1932,6,27,3,6,KGID101932,Lakshit,1999-11-03,2,5,0,2003-10-13
1933,14,173,1,6,KGID101933,Kamala,1990-09-08,2,2,0,2013-12-07
1934,2,67,5,5,KGID101934,Aarav,1999-05-01,1,1,0,1992-05-27
1935,7,241,2,1,KGID101935,Gaurangi,1987-02-20,2,7,0,2000-02-01
1936,14,209,4,2,KGID101936,Anamika,1993-04-28,2,5,0,2010-10-29
1937,16,145,1,4,KGID101937,Sarthak,1996-08-21,1,6,0,1992-10-02
1938,4,12,5,1,KGID101938,Gautami,1994-09-19,1,2,0,1991-11-12
1939,3,79,3,2,KGID101939,Januja,2000-05-08,1,2,0,1993-10-09
1940,1,175,5,5,KGID101940,Jasmit,1984-09-17,1,3,0,1991-05-23
1941,15,324,5,6,KGID101941,Jeevika,1973-12-23,1,2,0,2008-12-31
1942,5,103,6,1,KGID101942,Ekalinga,1988-03-29,1,2,0,2016-04-20
1943,3,2,2,6,KGID101943,Lakshit,2003-10-20,1,4,0,1998-02-11
1944,3,199,2,5,KGID101944,Ishaan,1991-07-05,1,8,0,2015-01-26
1945,16,310,4,4,KGID101945,Shaurya,1995-05-13,2,1,0,2015-11-14
1946,1,41,1,2,KGID101946,Ekani,1980-07-17,2,3,0,1999-02-03
1947,7,64,4,1,KGID101947,Pallavi,1977-09-30,1,3,0,1992-02-26
1948,8,84,2,5,KGID101948,Hemani,1984-03-26,2,7,0,2007-01-19
1949,10,112,2,3,KGID101949,Jason,1984-11-21,1,1,0,2008-02-01
1950,9,145,4,1,KGID101950,Brinda,1984-03-20,1,2,0,2002-07-08
1951,2,318,4,4,KGID101951,Dominic,1974-06-18,1,8,0,2020-01-21
1952,3,164,3,3,KGID101952,Gagan,1970-06-17,1,5,0,2020-07-12
1953,11,231,2,4,KGID101953,Bhavya,2002-12-13,2,8,0,1992-08-13
1954,16,161,3,6,KGID101954,Nitesh,1977-09-14,1,4,0,2013-09-13
1955,2,181,2,4,KGID101955,Watika,1973-01-22,2,7,0,1996-12-11
1956,15,232,1,6,KGID101956,Arin,1978-05-05,2,7,0,2022-12-19
1957,5,163,2,6,KGID101957,Kevin,1985-01-10,1,7,0,2004-04-14
1958,14,89,1,2,KGID101958,Ansh,1978-04-12,1,2,0,1992-02-21
